"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"1231","9.2572360378148844E-1","-5.3225313105068894E-3","1.0000000000000002E-1","1.3054394509127934E-1","1.4512416126148381E-1","-4.2037246822869573E-1","2.9430506207487932E+0","2.2871202840561780E+0","1.0138012439595421E+1","1.6497500738612003E+0","1.215058560962404E-2"
"1230","9.2537823388393015E-1","-5.5843728341180669E-3","1.0000000000000002E-1","1.3067585031393986E-1","1.4632466454529211E-1","-4.1971581222044552E-1","2.9430012079892105E+0","2.2891346768192480E+0","1.0146941545350199E+1","1.6600292384240829E+0","1.215058560962404E-2"
"1229","9.2503267955028901E-1","-5.8465447867360508E-3","1.0000000000000002E-1","1.3080405224216909E-1","1.4752198811836068E-1","-4.1905668269032376E-1","2.9429515352854949E+0","2.2911611747420215E+0","1.0155924309087251E+1","1.6704031619051183E+0","1.215058560962404E-2"
"1228","9.2468694210902791E-1","-6.1090514275978502E-3","1.0000000000000002E-1","1.3092855646362586E-1","1.4871611943558849E-1","-4.1839513012525809E-1","2.9429016037515940E+0","2.2931997531388548E+0","1.0164960621383660E+1","1.6808715799947729E+0","1.215058560962404E-2"
"1227","9.2434102295615761E-1","-6.3718969788885771E-3","1.0000000000000002E-1","1.3104936896249014E-1","1.4990704617417200E-1","-4.1773120493055987E-1","2.9428514145102769E+0","2.2952503868571923E+0","1.0174050370746858E+1","1.6914342019485282E+0","1.215058560962404E-2"
"1226","9.2399492355560564E-1","-6.6350856281037198E-3","1.0000000000000002E-1","1.3116649611573269E-1","1.5109475623361107E-1","-4.1706495742643590E-1","2.9428009686921754E+0","2.2973130502774426E+0","1.0183193443614067E+1","1.7020907110973384E+0","1.215058560962404E-2"
"1225","9.2364864543897418E-1","-6.8986215241950222E-3","1.0000000000000002E-1","1.3127994469282184E-1","1.5227923773361851E-1","-4.1639643784189961E-1","2.9427502674369843E+0","2.2993877172985329E+0","1.0192389724288265E+1","1.7128407641343855E+0","1.215058560962404E-2"
"1224","9.2330219020586779E-1","-7.1625087796181198E-3","1.0000000000000002E-1","1.3138972185211334E-1","1.5346047901389603E-1","-4.1572569631129141E-1","2.9426993118925471E+0","2.3014743613376303E+0","1.0201639094936958E+1","1.7236839915884417E+0","1.215058560962404E-2"
"1223","9.2295555952380726E-1","-7.4267514684004561E-3","1.0000000000000002E-1","1.3149583513935217E-1","1.5463846863273381E-1","-4.1505278286896974E-1","2.9426481032154350E+0","2.3035729553198796E+0","1.0210941435546683E+1","1.7346199976810768E+0","1.215058560962404E-2"
"1222","9.2260875512827034E-1","-7.6913536254690244E-3","1.0000000000000002E-1","1.3159829248548036E-1","1.5581319536587790E-1","-4.1437774744480027E-1","2.9425966425709293E+0","2.3056834716723102E+0","1.0220296623896010E+1","1.7456483604392738E+0","1.215058560962404E-2"
